Kode I-O,Nama Sektor,Kode sektor KSM,Klasifikasi Sektor Makro (KSM),KSM (17 Sektor),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,180,301,302,303,304,305,309,310,409,509,600,700
34,"Industri karet, barang dari karet, dan plastik",C.9,"Industri Karet, Barang dari Karet dan Plastik",Industri Pengolahan,7182.270717,377.646537,810.986616,1141.997546,169.969506,468.147439,4485.779214,429.205875,928.000488,894.00716,11882.47799,3610.585822,781.488843,2687.007667,2399.193376,0.225836,33.047229,9958.676699,48.869732,2682.961257,1262.961372,4988.949458,9870.261554,8238.698226,1188.08064,2611.901926,6946.040905,13002.05138,19889.75193,23331.66658,95781.76728,39665.14895,144654.0828,429097.619,0,0,123688.9941,35966.3126,8621.582709,31391.63397,99367.28661,49222.84849,1291.863594,0.449053,610.533885,56421.80769,6990.401955,43935.49079,46557.93735,206.968593,357.223567,1876.254764,723.903091,290.931585,1985.097653,2242.774007,3365.722377,303.742411,360.920973,1251.475898,1088.971043,4129.991848,13822.88824,26006.50042,7289.452242,0,1420871.489,126629.4958,0,0,22958.68839,2887209.235,3036797.42,4457668.909,0,0,4457668.909,4457668.909
35,Industri barang galian bukan logam,C.10,Industri Barang Galian bukan Logam,Industri Pengolahan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.712986,6170.989671,462640.0921,86.66148,19768.00882,2671.056654,7856.786441,49054.79777,60856.31989,1186.876945,15785.06906,53064.61357,41911.48581,44813.59532,196963.5064,354081.0032,45314.85342,366505.8108,140958.2693,10089006.79,116883.6764,0,0,0,0,223996.7814,477658.7548,2792.501481,0.655063,539.44437,7157599.567,28486.22971,173807.5451,34098.4896,703.448906,1122.725842,12735.36994,2653.866836,1205.035198,4675.526294,10977.92709,18540.23824,931.578551,2136.390898,8856.242658,3121.169134,3655.833568,37610.51709,7702.6245,7092.090226,0,20298363.53,1360254.984,0,0,168512.0269,19754412.26,21283179.27,41581542.8,0,0,41581542.8,41581542.8
36,Industri logam dasar,C.11,Industri Logam Dasar,Industri Pengolahan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192316,48.885337,55.310474,49.354412,0,0,0,0,0,0,0,0,3715.692073,0,1987.221677,0,0,32087.03398,6579.45958,128914.2571,73452.28105,68303.21488,21566.83572,4826.902607,11213.70485,0,18688.82143,31.403581,0.006548,2.075561,943185.3439,210.254151,0,10119.25248,29.324161,107.441637,363.794626,0,0,0,472.214356,0,0,0,968.385314,123.515219,184.315188,0,0,90.110488,0,1327376.605,0,0,0,-2370.983285,557338.3136,554967.3303,1882343.935,0,0,1882343.935,1882343.935
37,"Industri barang logam, bukan mesin dan peralatannya",C.11,Industri Logam Dasar,Industri Pengolahan,0,0,0,0,0,0,0,0,0,0,0,194.746113,49.789299,109.019357,0,6.20193,775.232793,21436.03965,6.733821,0,0,0,0,0,0,0,0,972.404932,1335.896896,1062.213435,5969.90565,1026.819318,5933.685351,1300.273569,95940.6722,2661.290446,176538.8689,66958.34961,22209.29231,27024.15616,55740.34329,117753.8983,3754.825884,40.724327,373.983266,1287067.688,941.830975,2576.622305,26769.32872,79.156245,5688.290831,1336.052379,201.507737,63.862068,141.965376,1213.583921,306.82124,19.497542,11.219,131.393747,93.485322,120.55882,2840.419514,323.983335,450.056979,0,1939552.691,966089.6275,0,0,8927.415686,772107.306,1747124.349,3686677.04,0,0,3686677.04,3686677.04
38,"Industri barang logam, komputer, elektronik, optik, dan peralatan listrik",C.12,"Industri Barang Logam; Komputer, Elektronik, Optik; Peralatan Listrik",Industri Pengolahan,683.187621,52.8874,226.737228,350.845287,12.035393,47.401632,200.531074,39.137697,185.0844,158.114602,259.553396,198.915171,80.866971,315.636761,117.724244,0.525933,136.725887,6000.774609,18.009442,213.773026,318.26435,173.783801,1213.352471,1100.48002,22.242279,126.454752,1293.729089,5719.909436,3979.656249,1705.165241,21546.27845,4295.346692,13327.53023,3957.334633,95217.35206,6116.990326,44954.63233,46311.32531,27593.16278,30024.52978,23634.98151,25264.816,320.631521,0.857719,99.943508,478506.0267,955.077081,2960.956125,162550.3273,591.700537,58845.97968,8716.562075,1576.84957,38.909975,126.387011,44238.94686,500.548325,34.193026,15.185915,417.353457,416.693238,412.932062,3650.250175,386.867347,819.49569,0,1133378.46,28442.26667,0,74621.89025,229.645762,306582.4756,409876.2782,1543254.739,0,0,1543254.739,1543254.739
39,Industri mesin dan perlengkapan,C.13,Industri Mesin dan Perlengkapan,Industri Pengolahan,924.252889,89.583554,456.048757,403.858843,11.61765,19.15313,352.168245,62.139263,218.945918,214.7571,101.298926,494.339276,784.242627,256.63734,181.838709,27.747968,3657.957392,252670.1416,30.03239,279.191545,325.086263,211.507702,2286.733075,1472.012748,19.546629,590.894826,1198.118899,7286.638681,3414.104856,6573.756663,42086.8686,15041.72284,15914.36654,4924.413007,129069.7456,4209.44877,29973.30705,7258.42788,40094.93482,9363.679649,0,19289.78849,1462.925638,30.381333,2237.718612,225224.694,409.219078,928.698353,10981.93998,28.599957,5542.339533,1577.988094,216.152095,8.727911,36.428978,440.211198,50.258024,25.324041,0.416895,25.574587,485.85299,20.390685,1261.015733,157.536957,199.21218,0,853192.6636,0,0,8129.838674,28.043741,170998.2801,179156.1625,1032348.826,0,0,1032348.826,1032348.826
40,Industri kendaraan bermotor dan alat angkutan lainnya,C.14,Industri Alat Angkutan,Industri Pengolahan,0,0,0,0,0,0,0,0,0,0,0,743.55088,976.12502,264.121015,198.428035,62.850788,4699.135873,251165.8373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142850.2867,0,26169.8723,32.125105,0.190691,48.317691,2463.312833,305.599841,1122.623085,265309.3781,2194.305833,119870.361,19532.3676,1748.036167,12.987191,51.123876,397.142898,218.859029,41.670148,23.023708,1847.997917,583.778094,658.446167,1356.343196,182.325857,320.480764,0,845451.0047,118027.3241,0,419271.0169,1120.437982,218941.5051,757360.284,1602811.289,0,0,1602811.289,1602811.289
41,Industri furnitur,C.15,Industri Furnitur,Industri Pengolahan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146800.2228,16392.13178,0,0,0,5343.111375,0,0,0,0,0,0,0,164.457642,350.704611,0,0,0,0,868.454748,1072.848615,33.580573,11034.99949,883.182467,2573.659048,0,185517.3531,2377433.523,0,2013875.185,11731.5055,181924.5167,4584964.73,4770482.083,0,0,4770482.083,4770482.083
42,Industri pengolahan lainnya serta reparasi dan pemasangan mesin,C.16,Industri Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,Industri Pengolahan,807.111856,45.144578,79.100814,523.118141,26.621875,65.351507,406.88541,49.977901,127.209422,161.230726,400.794256,451.034137,413.301595,1112.345777,651.867746,0.553286,52.703315,5424.127365,17.978217,1377.392085,293.003435,530.112161,867.933696,1963.329241,91.782384,230.219447,1577.219696,3373.282674,4228.418245,1684.584409,15086.27985,6210.933868,20212.71554,73085.96131,55119.68873,6173.033032,13113.79145,11122.48406,1041.100026,6399.769538,7431.742369,78350.26245,275.441451,1.70058,35.50857,4111.109492,857.686083,4243.84291,54946.95939,43.814099,1157.621972,2472.851014,338.81877,92.763944,231.52327,2632.819874,1215.244253,146.519371,61.622339,778.41508,961.719064,2105.627616,11098.6853,3358.167793,5709.026463,0,417258.9863,2452112.663,0,1254545.722,28085.7882,989072.9177,4723817.091,5141076.078,0,0,5141076.078,5141076.078
43,Ketenagalistrikan,D.1,Ketenagalistrikan,Pengadaan Listrik dan Gas,6311.190219,526.172022,366.086397,1712.105315,34.246371,84.372344,1460.209488,144.431992,307.685039,2590.069044,1942.939894,889.633582,1209.763259,8407.750074,2985.53369,16.129056,342.199395,15930.68092,70996.96534,167426.9486,6908.48813,36682.63157,32807.10512,23689.21531,1937.673581,4338.054907,1009.792477,4603.441221,3896.351414,3040.33762,20691.7101,4328.157411,15407.95619,5156.572611,134723.9289,6426.354081,22481.15576,2872.153963,772.731268,1288.866891,4068.577017,13463.8387,88317.92993,148.653206,3151.037558,73737.90905,13386.41381,51431.41677,110219.2266,186.546999,11545.89996,6287.162713,1902.013671,1884.116126,2438.64868,45021.09966,9694.620236,836.714979,532.829643,9896.16388,2312.522314,11835.34638,27931.75937,5800.542031,15226.98366,0,1128005.763,10022.56026,0,0,0,80792.7471,90815.30736,1218821.071,0,0,1218821.071,1218821.071
44,"Pengadaan gas, uap/air panas, udara dingin, dan produksi es",D.2,Pengadaan Gas dan Produksi Es,Pengadaan Listrik dan Gas,0,0,0,0,0,0,0,0,0,0,4.94213,0,0,0,0,0.007052,0.286225,23.014236,1.327613,3153.260676,254.882517,558.21163,2757.717013,1569.389517,0,514.963892,25.162343,27.228037,15.321372,89.860494,680.366659,151.300872,692.501028,197.214215,2073.927995,616.48848,1507.811078,45.26345,32.16144,68.751076,15.095696,30.25442,2110.429619,22.677335,42.230174,5.854603,0,45.260104,0,0,0,3.364109,0,6.12381,60.569463,0,0,0,0,0,0.356515,4.520263,13.351828,2.957372,1.806092,0,17426.21244,128.574915,0,0,0,1919.157425,2047.73234,19473.94478,0,0,19473.94478,19473.94478
45,"Pengadaan air; pengelolaan sampah, limbah, dan daur ulang",E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang","Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",0,0,0,70.137161,12.518168,186.998166,309.740564,0,0,0,464.057635,0,0,369.421411,318.850217,0.253345,20.591017,508.050519,1.17688,13778.14807,4277.182475,7411.345656,10891.53288,10494.74674,806.420409,2913.123171,853.924894,901.426445,857.795677,646.353915,4116.139677,817.373767,7239.899081,2363.60854,22800.20545,4086.01682,9747.626201,568.92038,277.83391,716.269705,576.304724,2304.406877,5490.202979,264.265872,4893.055781,65848.29405,890.781216,3317.281476,822.687022,5.477282,22.860536,156.653926,66.531774,606.383893,657.73618,357.40841,375.978553,20.470949,9.662306,2920.680453,103.310985,5530.117758,10679.28798,4374.836143,13895.7356,0,233018.1017,14778.64592,0,0,0,13548.70695,28327.35287,261345.4545,0,0,261345.4545,261345.4545
46,Konstruksi,F,Konstruksi,Konstruksi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608360.2512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608360.2512,0,0,49224761.24,0,9135164.226,58359925.46,58968285.71,0,0,58968285.71,58968285.71
47,"Perdagangan, reparasi dan perawatan mobil dan sepeda motor",G.1,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,48404.71699,2931.525175,5901.008082,7086.036073,840.006062,1996.990369,20465.02208,2362.69529,6740.643239,4813.493177,17518.8869,6593.672301,14553.07206,10093.81665,15055.16972,6.577532,1329.778925,107229.0972,78.585039,13827.10654,14013.4616,34300.55764,51777.61487,51568.488,5076.263285,11163.85982,2243.404304,3513.354053,3907.672519,2719.290256,110886.312,5151.897069,16937.3335,8207.779016,99963.15168,2635.054567,16259.11372,2725.579567,2365.417065,7830.984046,4528.7994,34263.35095,8425.97945,6.361029,634.677485,103753.8244,329395.0077,1332758.521,1273916.16,7354.400471,342370.5473,108877.795,23070.09687,2570.527784,10787.55692,14463.35086,21929.44498,3760.980398,1131.570291,6436.09046,7923.843715,8738.692102,35913.52943,6484.471102,14859.44625,0,4445429.514,97401.01212,0,0,0,1750781.737,1848182.749,6293612.263,0,0,6293612.263,6293612.263
48,"Perdagangan besar dan eceran, bukan mobil dan sepeda motor",G.2,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,625711.7791,54651.68811,75141.38095,154713.235,823.156636,3354.625481,92720.31846,16521.5256,26584.67606,196803.7012,228529.3761,94547.91584,46240.66815,253761.9602,164528.5201,1106.061819,10744.87142,1078269.379,417634.6853,1981588,662238.0176,1218278.148,1817856.961,1900822.459,221202.7048,686992.752,55663.81797,162737.2873,274962.9733,103673.5239,830034.7546,170049.3181,771421.4485,250090.43,1473984.246,140132.193,373290.0053,89149.42754,66453.31581,88749.00123,223101.0099,174404.1686,130091.7087,1553.179292,30870.3,4570936.182,248762.3465,1011466.498,1297628.622,10457.38875,203098.6457,84949.93848,19809.76446,67265.92194,324924.6112,486803.9313,163939.12,20536.78055,10590.03432,138893.3445,69861.52061,117456.7766,685157.5403,143730.6217,195409.2642,0,27313459.53,4962850.869,0,0,0,1612973.044,6575823.913,33889283.44,0,0,33889283.44,33889283.44
49,"Angkutan darat, rel, dan angkutan melalui saluran pipa",H.2,Angkutan Darat,Transportasi dan Pergudangan,293365.8701,27633.88518,36710.89877,59927.64942,647.290711,1593.819107,46876.3689,7310.308415,12142.08354,133978.4551,56194.24781,56628.36464,35957.77456,177239.6601,85709.2177,987.764223,19778.83105,1348443.809,29.610605,2060192.247,354164.5208,993198.5692,499160.8126,769120.3377,89643.00103,299350.5164,24421.49591,44854.04672,65563.5309,33845.00715,290394.1753,96251.45203,257428.2828,69353.83862,1008967.804,58333.65175,176587.63,35373.28725,23907.493,44803.54417,102092.9777,97189.99218,89831.78724,1332.67316,16747.51843,1550009.807,241844.922,1349300.305,765474.4371,4613.201637,141298.1513,56767.91196,9972.321923,15590.23828,85126.80103,321945.7376,126105.7911,14122.44256,6979.77445,87910.76326,74469.04045,209067.7984,519953.8217,60328.95824,123631.398,0,15767779.73,3725137.046,0,0,0,1455667.836,5180804.882,20948584.61,0,0,20948584.61,20948584.61
50,Angkutan udara,H.5,Angkutan Udara,Transportasi dan Pergudangan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4542.146186,0,612.582924,0,4415.965793,1903.211403,59.489265,0,1117.90058,377.107717,71.197434,92.48137,0,304.209568,1679.382077,3766.487564,437.961513,702.530242,0,20082.65364,1924.12582,0,0,0,73127.22406,75051.34988,95134.00352,0,0,95134.00352,95134.00352
51,Angkutan perairan,H.3/H.4,Angkutan Laut; Angkutan Sungai Danau dan Penyeberangan,Transportasi dan Pergudangan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.551363,652.73961,2905.637448,3405946.728,993.373026,1846.501909,958.493951,2572.967615,6378.079248,740.547331,1924.376284,0,0,0,0,4458.474195,582.427663,1552.748173,726.214523,1190718.64,621.396074,1943.093022,359.253285,254.37778,469.754631,517.769123,920.597443,0,0,0,4732.5054,0,1378.27901,60359.37005,0,27246.6638,21255.63444,5040.022234,37.755056,218.22171,0,0,0,0,0,0,0,0,0,0,0,4748317.192,7099.173059,0,0,0,793462.2949,800561.4679,5548878.66,0,0,5548878.66,5548878.66
52,Pergudangan dan aktivitas penunjang angkutan,H.6,Pergudangan dan Jasa Penunjang Angkutan; Pos dan Kurir,Transportasi dan Pergudangan,7763.127647,253.574361,416.150465,784.349144,175.924282,279.080482,4124.765813,329.72672,1007.408308,862.681413,2646.506642,484.450989,667.635197,2319.267857,2057.654542,85.427295,1657.824491,116444.0783,70805.26707,107249.0062,883.587009,52345.99936,11976.70134,10771.96279,814.083059,1139.572304,1342.400307,1067.856195,901.915444,1345.304721,31563.67308,1496.338158,5375.938564,2358.788062,80314.05535,543.391339,3106.73153,500.904124,294.352971,202.424766,1316.742018,12392.91753,1585.261474,0.5915,142.336313,26861.57041,35033.321,160851.3495,175127.9566,2070.794519,82565.47211,28295.63502,6052.536499,1687.459695,7491.991975,3966.990754,5836.377156,505.747147,532.727714,884.75767,854.820939,8000.17818,9742.51732,1908.343647,1978.763348,0,1104447.048,145405.1328,0,0,0,520609.9639,666015.0967,1770462.144,0,0,1770462.144,1770462.144
53,Aktivitas pos dan kurir,H.6,Pergudangan dan Jasa Penunjang Angkutan; Pos dan Kurir,Transportasi dan Pergudangan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295205,103.785618,0,3.925834,1796.688512,150.308721,3112.980722,4343.036431,4065.197596,196.052285,213.738196,165.86934,302.253228,375.929221,226.916213,8982.690436,318.157576,1246.912186,710.985182,8905.08944,381.922243,570.140084,257.807484,107.491239,64.319343,363.044959,7477.869874,0,0,0,12674.45537,8277.038916,47962.54363,35211.18595,783.663743,28312.15931,20194.26385,1508.218548,162.055931,1057.116108,672.42411,839.971852,26.816711,43.61543,81.638818,97.338009,451.680258,1282.181351,242.96562,241.752848,0,204566.4935,32194.77741,0,0,0,197289.8399,229484.6173,434051.1108,0,0,434051.1108,434051.1108
54,Penyediaan akomodasi,I.1,Penyediaan Akomodasi,Penyediaan Akomodasi dan Makan Minum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20342.6918,108682.1904,25948.59941,143.223198,540.281803,7494.001807,1262.289905,1932.330709,4808.610378,18610.23967,16776.03997,1453.590644,2838.869424,4280.058813,3081.928399,47767.48578,163229.1294,9219.222354,301304.2014,0,739714.9852,1038819.86,0,0,0,341602.2137,1380422.073,2120137.058,0,0,2120137.058,2120137.058
55,Penyediaan makanan dan minuman,I.2,Penyediaan Makan Minum,Penyediaan Akomodasi dan Makan Minum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39364.04242,290634.5547,113230.1395,820.906744,1030.844831,15040.91998,3309.069972,3927.208682,12647.81977,38426.39061,37533.18228,3138.330161,4637.417585,6388.612996,6583.576802,73458.05768,171611.5038,18727.21899,435281.0794,0,1275790.877,11024186.02,0,0,0,444360.4814,11468546.5,12744337.38,0,0,12744337.38,12744337.38
56,Informasi dan komunikasi,J,Informasi dan Komunikasi,Informasi dan Komunikasi,57004.95314,5680.056485,9147.959852,16531.96126,223.48465,613.821774,14713.61904,2274.453134,4048.394327,32892.29756,13374.35725,19937.39408,30224.44889,54202.53816,27210.33307,280.273379,5379.132434,270632.6787,48.380582,345806.4823,204697.7285,253854.3608,407477.9066,460548.0963,50498.89332,172571.1249,42680.74298,40785.4504,54519.31836,48975.67058,195099.6542,64473.15778,348569.3705,72664.09355,515385.9414,38997.4654,96595.50768,21275.93216,18829.70695,31470.37947,119610.8698,89352.00656,40617.54137,606.029192,8382.497417,922783.868,179648.2915,956494.6433,571935.9219,5852.41135,98549.8538,95308.49773,21275.38477,19811.52474,36843.16968,2221539.176,445296.2101,68420.60455,33445.07591,293200.6605,165187.3967,217948.7646,877579.6951,77287.85802,182240.0063,0,11799415.48,1224168.312,0,102935.6753,0,1076622.808,2403726.795,14203142.28,0,0,14203142.28,14203142.28
57,"Aktivitas jasa keuangan, bukan asuransi dan dana pensiun",K ,Jasa Keuangan dan Asuransi,Jasa Keuangan dan Asuransi,113953.1449,15231.13553,21685.23979,32151.92354,903.585092,2236.332678,53989.65567,8346.030505,13447.75638,73566.68209,33929.41588,38857.15536,26229.42509,78827.96961,42406.33346,213.042036,3884.580584,268396.2882,34.922337,231394.1088,80922.68611,136351.2294,202983.4523,255762.4616,29434.03726,63339.98207,21916.81678,25373.05124,26269.48717,15994.62655,104177.6228,29626.53118,112183.6778,27089.0797,282042.2697,20990.23896,46001.96709,10807.90073,6873.169983,13235.58753,28551.49654,56294.78542,40106.26237,338.801777,3811.85798,808230.84,139126.5881,740318.0061,464667.9672,2189.64038,75006.31277,44076.77806,7268.728876,11956.30058,29753.73194,216141.1989,167366.4336,24098.47164,25186.31207,151690.6443,39681.75094,28053.15287,120299.2326,21946.04992,91502.97832,0,5908724.927,43402.85088,0,0,0,128047.7527,171450.6036,6080175.53,0,0,6080175.53,6080175.53
58,"Asuransi, penjaminan, reasuransi, dan dana pensiun",K,Jasa Keuangan dan Asuransi,Jasa Keuangan dan Asuransi,3130.374579,104.93323,199.308196,331.763588,75.719906,133.142056,1898.06848,199.689133,463.471136,421.813323,0,285.30538,346.717406,1131.208979,1292.17701,2.66423,39.621027,2753.545139,3.228352,702.454588,120.428265,1770.425786,2481.607015,1786.453052,75.411632,109.223035,188.909077,120.926398,0,256.099257,5934.813816,151.581571,1081.608074,229.996077,3930.058907,21.047726,0,254.274206,113.528655,93.677991,568.198204,2797.854473,742.046397,0.270994,23.186139,13350.18225,5470.306991,23830.57406,4570.671802,21.288392,209.824673,1543.23916,553.019072,341.563608,1072.518227,4908.471629,134824.5134,9404.467165,3378.204737,1800.071827,366.492659,655.170138,1768.906016,860.478555,1071.769829,0,246368.5667,554908.2177,0,0,0,15907.36095,570815.5787,817184.1454,0,0,817184.1454,817184.1454
59,Aktivitas penunjang jasa keuangan dan asuransi,K,Jasa Keuangan dan Asuransi,Jasa Keuangan dan Asuransi,6817.257691,468.694103,797.700924,1178.669655,108.320309,240.797127,2481.249978,265.654146,603.724806,543.487237,924.837152,455.012215,529.537029,1488.245828,1907.953985,3.9365,178.115574,6265.770817,0.028628,1458.979492,419.447263,3136.240386,6586.589376,3959.587676,87.501968,247.839165,589.363786,702.824036,610.739704,1052.784954,8539.127599,909.576787,2683.807282,475.00495,13067.48882,113.923431,1511.933645,242.103995,68.795133,105.322052,370.464524,4948.632839,2174.213717,0.878046,26.350539,11525.57923,4667.947176,19735.81025,14219.43007,45.10916,94.296053,1536.623685,273.302853,454.144852,1233.378665,4274.32843,107336.5632,43028.32015,38606.6503,771.766515,986.30192,602.609987,3118.344,706.624411,1636.414165,0,334202.06,110665.0872,0,0,0,25612.59594,136277.6832,470479.7432,0,0,470479.7432,470479.7432
60,Real estat,L,Real Estate,Real Estate,0,0,0,0,0,0,0,0,0,0,1216.527793,0,140.492743,0,1018.19158,6.614259,900.098397,50490.71148,55.446587,5326.300278,1558.666645,4303.827755,11890.91649,16681.69138,722.140708,1485.809978,627.147506,686.69305,575.271523,1574.791642,18222.39251,2348.662782,6570.005287,4293.411689,31352.11437,1887.484406,3501.459975,746.73749,185.944077,383.482003,1779.105979,11996.7353,776.665752,0,340.769266,75262.17123,281019.0602,1433422.341,18487.95231,144.68678,418.371572,5023.755367,1029.382973,7393.151881,26505.02455,609080.7132,313982.5327,19709.89151,15999.79463,4500.602201,61659.33844,89363.67784,594410.8005,49291.92894,275678.9226,0,4066030.411,326005.8306,0,0,0,13798.14949,339803.98,4405834.391,0,0,4405834.391,4405834.391
61,"Jasa profesional, ilmiah, teknis, penyewaan, ketenagakerjaan, dan penunjang usaha","M,N",Jasa Perusahaan,Jasa Perusahaan,11324.80604,1043.158764,1203.360855,2597.430268,98.151712,258.448143,2459.344363,266.367126,740.047392,5051.179701,3537.409289,6057.847571,4893.689267,7076.543682,2315.437376,32.575577,1541.753998,71409.92607,79992.12775,23714.08376,5234.734193,11107.93047,26102.79093,26409.53353,1473.229017,5589.853684,3688.731888,2287.701784,2533.303267,2056.401031,24365.63954,3380.972086,13886.17501,5990.206678,50198.36391,1869.857091,7154.955053,1969.876051,1679.47973,2236.499036,3184.932319,9505.222223,7639.421516,79.656934,1063.70642,214752.11,24962.78429,96316.24987,125125.2495,554.357649,46090.64438,9888.551778,1921.86158,1369.439473,2634.647161,91897.22594,55732.57716,3397.919932,1887.791503,34760.93293,7048.376979,20543.59307,66099.03057,10354.49731,14577.87655,0,1276218.58,4621.183816,0,3338.134174,0,52894.43859,60853.75658,1337072.336,0,0,1337072.336,1337072.336
62,"Administrasi pemerintahan, pertahanan, dan jaminan sosial wajib",O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib","Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11265.29023,0,0,0,0,11265.29023,0,6651296.615,0,0,0,6651296.615,6662561.905,0,0,6662561.905,6662561.905
63,Pendidikan,P,Jasa Pendidikan,Jasa Pendidikan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27064.55935,4418.494131,2950.016339,0,4007.985066,372973.4809,128308.0716,0,14576.16356,0,554298.7709,7375580.303,5177421.93,0,0,3056662.822,15609665.05,16163963.83,0,0,16163963.83,16163963.83
64,Kesehatan manusia dan kegiatan sosial,Q,Jasa Kesehatan dan Kegiatan Sosial,Jasa Kesehatan dan Kegiatan Sosial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2611.249704,197695.6166,0,7587.294366,13733.48308,0,221627.6438,2343894.027,620315.2573,0,0,113195.8344,3077405.118,3299032.762,0,0,3299032.762,3299032.762
65,"Jasa lainnya, kesenian, rumah tangga pemberi kerja, dan badan internasional","R,S,T,U",Jasa lainnya,Jasa lainnya,0,0,0,0,0,0,0,0,0,0,16983.65812,47349.03736,5727.962327,16438.48376,20083.85358,1.182736,867.523127,54151.34514,59.338487,20575.95635,16103.84893,56806.4103,62121.65299,63451.83244,2429.403171,13806.43323,1930.383392,3642.624022,3877.433194,4127.989215,59400.26004,3868.537708,22677.52258,9741.203689,148056.2169,3088.506878,4743.899257,617.589416,321.243754,359.758576,1654.741734,25958.13729,7900.414384,35.392013,2723.656047,166600.9428,31874.45459,143294.7705,94718.84104,384.825013,1262.270178,12228.62134,4657.997007,18206.92377,93691.20494,75203.02994,19664.88669,3628.242733,3191.040237,8798.055043,6192.395062,13690.7207,81994.98087,14728.04219,488076.9429,0,1983772.62,4580527.645,281236.1987,0,0,152291.0365,5014054.88,6997827.499,0,0,6997827.499,6997827.499
66,Sektor yang tidak jelas batasannya,"R,S,T,U",Jasa lainnya,Jasa lainnya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
190,Jumlah Input Antara Domestik,,,,3571058.348,288934.6157,491934.6375,967345.5958,10555.67577,39710.27704,821333.7077,95396.83916,189340.7576,1532558.22,3222365.903,679119.5592,372605.6346,1080069.614,777034.3121,3175.794278,91615.88398,5852790.243,16928995.18,13710315.76,3547623.857,15058512.26,3966926.544,15454069.45,2303186.106,2421254.992,418562.0192,1457023.99,2295120.575,975840.508,6215811.764,822923.7274,3621066.333,1780730.262,25235710.77,772508.0943,1338519.814,408785.1236,263127.0242,466612.8655,2078699.43,1888216.999,646343.0352,7355.82776,101402.3455,25693841.37,1661059.356,8100160.149,8429595.463,41394.86125,2651210.653,691028.3183,124819.6988,717137.5807,5962946.506,4236022.703,1692573.428,223198.0541,155730.3771,773268.8125,470797.8797,1519497.331,4308637.516,991154.3182,2553162.722,0,215269427.4,132427952,12730270,54310714.4,1277100.479,154928283.3,355674320.2,570943747.6,0,0,570943747.6,570943747.6
